lumpy,x,y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
0,49.75,80.75,Europe,Russian Federation,76.3,8.7,31.0,0.0,40.6,-31.6,-27.2,-22.9,0.7,25.61,151,10,0.025061422,8.92e-05
0,50.25,80.75,Europe,Russian Federation,76.3,8.6,31.0,0.0,42.6,-31.5,-27.2,-22.9,0.8,25.7,147,11,0.021208938,0.000228562
0,50.75,80.75,Europe,Russian Federation,75.0,8.7,31.0,0.0,41.1,-31.9,-27.5,-23.2,0.7,25.5,164,10,0.029981028,9.5e-05
0,51.25,80.75,Europe,Russian Federation,72.5,8.9,31.0,0.2,28.7,-21.9,-17.4,-13.0,1.3,22.0,177,10,0.035957816,0.000332338
0,54.75,80.75,Europe,Russian Federation,71.3,9.0,31.0,0.2,25.4,-23.8,-19.3,-14.8,1.1,19.4,148,9,0.028016399,9.87e-05
0,55.25,80.75,Europe,Russian Federation,75.0,8.5,31.0,0.0,39.9,-32.2,-27.9,-23.7,0.8,24.78,140,10,0.031091497,5.68e-05
0,55.75,80.75,Europe,Russian Federation,76.3,8.4,31.0,0.0,39.7,-31.9,-27.7,-23.5,0.8,24.03,142,11,0.0,0.000122718
0,56.25,80.75,Europe,Russian Federation,75.0,8.5,31.0,0.0,41.3,-32.6,-28.3,-24.1,0.8,23.82,166,10,0.025122292,4.57e-05
0,56.75,80.75,Europe,Russian Federation,76.3,8.3,31.0,0.0,39.2,-31.9,-27.7,-23.6,0.8,23.86,150,10,0.022854352,8.31e-05
0,57.25,80.75,Europe,Russian Federation,76.3,8.3,31.0,0.2,38.9,-32.2,-28.0,-23.9,0.4,23.33,148,10,0.024228467,0.000149016
0,59.75,80.75,Europe,Russian Federation,76.3,8.1,31.0,0.0,31.7,-31.6,-27.5,-23.5,0.6,21.8,163,10,0.021229236,0.004420042
0,60.25,80.75,Europe,Russian Federation,76.3,8.1,31.0,0.0,29.6,-32.0,-27.9,-23.9,0.6,21.9,159,10,0.020043459,0.022245274
0,60.75,80.75,Europe,Russian Federation,76.3,8.0,31.0,0.0,29.2,-32.3,-28.3,-24.3,0.6,21.76,174,10,0.019992629,0.000104346
0,61.25,80.75,Europe,Russian Federation,76.3,8.0,31.0,0.0,28.8,-32.3,-28.3,-24.3,0.6,21.99,155,10,0.021282683,0.00012345
0,61.75,80.75,Europe,Russian Federation,76.3,7.8,31.0,0.0,26.9,-31.6,-27.7,-23.8,0.6,21.46,155,10,0.018661108,0.000109409
0,63.25,80.75,Europe,Russian Federation,76.3,7.6,31.0,0.0,22.8,-31.6,-27.8,-24.0,0.6,18.88,156,10,0.014399445,8.8e-05
0,63.75,80.75,Europe,Russian Federation,76.3,7.6,31.0,0.0,22.6,-32.0,-28.2,-24.4,0.6,18.75,140,10,0.015906468,0.000115132
0,64.25,80.75,Europe,Russian Federation,76.3,7.5,31.0,0.0,20.8,-31.5,-27.7,-24.0,0.6,17.39,141,10,0.014492265,0.000398632
0,93.25,80.75,Europe,Russian Federation,60.0,7.3,31.0,0.0,5.0,-37.2,-33.5,-29.9,0.3,6.0,147,10,6.908519422,0.00011111
0,93.75,80.75,Europe,Russian Federation,60.0,7.4,31.0,0.0,5.8,-38.0,-34.3,-30.6,0.3,7.01,165,9,7.175557554,0.000163577
0,94.25,80.75,Europe,Russian Federation,60.0,7.5,31.0,0.0,5.8,-38.6,-34.8,-31.1,0.3,7.01,180,10,6.378920251,5.72e-05
0,94.75,80.75,Europe,Russian Federation,58.8,7.5,31.0,0.0,5.8,-39.1,-35.3,-31.6,0.3,7.02,181,10,7.04952109,0.000101442
0,95.25,80.75,Europe,Russian Federation,58.8,7.5,31.0,0.0,5.9,-39.1,-35.3,-31.6,0.3,7.02,180,10,6.759140347,8.01e-05
0,95.75,80.75,Europe,Russian Federation,58.8,7.5,31.0,0.0,5.9,-39.5,-35.7,-32.0,0.3,7.02,178,10,7.276422148,0.000108156
0,96.25,80.75,Europe,Russian Federation,58.8,7.4,31.0,0.0,6.7,-39.1,-35.4,-31.7,0.3,8.04,173,10,6.502626636,4.25e-05
0,96.75,80.75,Europe,Russian Federation,57.5,7.4,31.0,0.0,6.8,-38.9,-35.2,-31.5,0.3,8.05,145,10,6.459434734,0.000353928
0,97.25,80.75,Europe,Russian Federation,57.5,7.2,31.0,0.0,7.6,-38.0,-34.4,-30.8,0.4,9.07,149,9,7.513429676,0.017857585
0,97.75,80.75,Europe,Russian Federation,63.8,7.3,31.0,0.3,5.1,-29.5,-25.8,-22.2,0.3,6.05,149,9,8.959741259,0.026662436
0,47.25,80.25,Europe,Russian Federation,77.5,8.5,31.0,0.0,40.1,-29.5,-25.2,-21.0,0.8,25.81,150,10,0.053600015,0.00019678
0,47.75,80.25,Europe,Russian Federation,77.5,8.6,31.0,0.0,38.9,-29.7,-25.4,-21.1,0.8,26.01,141,11,0.03204203,0.000151322
0,48.25,80.25,Europe,Russian Federation,76.3,8.7,31.0,0.0,41.0,-30.5,-26.1,-21.8,0.7,25.91,164,10,0.029549171,0.000100332
0,48.75,80.25,Europe,Russian Federation,76.3,8.7,31.0,0.0,41.5,-30.6,-26.2,-21.9,0.7,25.93,166,10,0.043965793,0.021207273
0,52.25,80.25,Europe,Russian Federation,72.5,8.9,31.0,0.1,30.6,-21.9,-17.4,-13.0,1.4,23.41,144,10,0.025599288,0.000857876
0,52.75,80.25,Europe,Russian Federation,72.5,9.0,31.0,0.4,32.5,-23.0,-18.5,-14.0,0.8,24.83,179,10,0.0,6.81e-05
0,53.25,80.25,Europe,Russian Federation,75.0,8.6,31.0,0.0,41.6,-31.5,-27.2,-22.9,0.8,25.28,152,10,0.026940153,0.029205649
0,53.75,80.25,Europe,Russian Federation,72.5,9.0,31.0,0.2,29.0,-22.8,-18.3,-13.8,1.2,22.13,150,10,0.030050797,0.000296244
0,56.25,80.25,Europe,Russian Federation,75.0,8.4,31.0,0.0,41.1,-31.6,-27.4,-23.2,0.6,23.88,159,10,0.033343363,6.36e-05
0,56.75,80.25,Europe,Russian Federation,75.0,8.4,31.0,0.0,42.5,-31.8,-27.6,-23.4,0.6,23.62,166,10,0.036260459,0.000143789
0,57.75,80.25,Europe,Russian Federation,76.3,8.3,31.0,0.1,43.3,-31.3,-27.1,-23.0,0.6,23.06,147,10,0.034860514,9.27e-05
0,58.25,80.25,Europe,Russian Federation,71.3,9.0,31.0,0.2,23.9,-24.8,-20.3,-15.8,0.9,16.88,151,11,0.031249671,0.02225833
0,92.25,80.25,Europe,Russian Federation,61.3,7.3,31.0,0.0,5.9,-36.0,-32.3,-28.7,0.4,7.02,145,10,6.796170952,0.000426804
0,92.75,80.25,Europe,Russian Federation,61.3,7.3,31.0,0.0,6.7,-36.2,-32.5,-28.9,0.4,8.03,149,10,7.063908528,0.000220519
0,93.25,80.25,Europe,Russian Federation,60.0,7.3,31.0,0.0,6.7,-37.0,-33.3,-29.7,0.3,8.04,150,10,6.809977391,6.1e-05
0,93.75,80.25,Europe,Russian Federation,60.0,7.5,31.0,0.0,5.9,-38.3,-34.5,-30.8,0.3,7.04,157,10,7.280727376,4.13e-05
0,94.25,80.25,Europe,Russian Federation,60.0,7.5,31.0,0.0,6.8,-38.3,-34.5,-30.8,0.3,8.04,159,10,7.675789116,7.4e-05
0,94.75,80.25,Europe,Russian Federation,58.8,7.6,31.0,0.0,6.8,-38.9,-35.1,-31.3,0.4,8.06,151,10,7.290858138,4.6e-05
0,95.25,80.25,Europe,Russian Federation,58.8,7.6,31.0,0.0,6.8,-38.9,-35.1,-31.3,0.4,8.07,152,10,7.223269137,0.0001
0,95.75,80.25,Europe,Russian Federation,58.8,7.5,31.0,0.0,6.8,-38.7,-34.9,-31.2,0.4,8.09,142,10,6.983952423,0.000114764
0,96.25,80.25,Europe,Russian Federation,57.5,7.7,31.0,0.0,6.8,-39.7,-35.8,-32.0,0.4,8.11,138,10,7.301021205,0.000108801
0,96.75,80.25,Europe,Russian Federation,57.5,7.6,31.0,0.0,6.9,-39.2,-35.4,-31.6,0.4,8.13,139,9,6.655748986,5.05e-05
0,92.25,79.75,Europe,Russian Federation,61.3,7.2,31.0,0.0,6.9,-35.4,-31.8,-28.2,0.4,8.05,147,9,6.855666651,0.002412223
0,92.75,79.75,Europe,Russian Federation,61.3,7.3,31.0,0.0,7.7,-35.7,-32.0,-28.4,0.4,9.07,146,9,7.025998578,0.000229915
0,94.25,79.75,Europe,Russian Federation,60.0,7.3,31.0,0.0,7.8,-36.3,-32.6,-29.0,0.4,9.12,163,10,6.025278238,5.34e-05
0,94.75,79.75,Europe,Russian Federation,60.0,7.4,31.0,0.0,7.8,-37.1,-33.4,-29.7,0.3,9.14,158,3,5.635185233,5.84e-05
0,95.25,79.75,Europe,Russian Federation,58.8,7.6,31.0,0.0,7.8,-37.9,-34.1,-30.3,0.3,9.17,155,9,7.097957039,2.54e-05
0,95.75,79.75,Europe,Russian Federation,58.8,7.5,31.0,0.0,7.8,-37.8,-34.0,-30.3,0.3,9.2,154,10,7.97770074,5.91e-05
0,96.25,79.75,Europe,Russian Federation,58.8,7.5,31.0,0.0,7.8,-37.8,-34.0,-30.3,0.3,9.23,155,9,7.683860077,7.03e-05
0,96.75,79.75,Europe,Russian Federation,57.5,7.5,31.0,0.0,7.8,-38.1,-34.3,-30.6,0.4,9.26,144,11,8.83455443,5.05e-05
0,97.25,79.75,Europe,Russian Federation,57.5,7.5,31.0,0.0,7.9,-38.3,-34.5,-30.8,0.4,9.29,149,9,8.513693353,0.000194166
0,97.75,79.75,Europe,Russian Federation,57.5,7.5,31.0,0.0,7.0,-38.6,-34.8,-31.1,0.4,8.27,178,10,8.852914212,0.00013196
0,98.25,79.75,Europe,Russian Federation,56.3,7.6,31.0,0.0,7.0,-39.1,-35.3,-31.5,0.4,8.29,179,10,8.559581904,8.49e-05
0,98.75,79.75,Europe,Russian Federation,56.3,7.5,31.0,0.0,8.0,-39.2,-35.4,-31.7,0.4,9.35,185,10,8.571896905,9.74e-05
0,99.25,79.75,Europe,Russian Federation,56.3,7.6,31.0,0.0,8.0,-39.5,-35.7,-31.9,0.4,9.36,164,10,8.352482133,0.000104004
0,99.75,79.75,Europe,Russian Federation,56.3,7.3,31.0,0.0,8.9,-38.4,-34.7,-31.1,0.5,10.42,145,10,8.428845257,9.5e-05
0,94.75,79.25,Europe,Russian Federation,60.0,7.5,31.0,0.0,8.7,-36.7,-32.9,-29.2,0.3,10.26,153,10,8.444805699,3.64e-05
0,95.25,79.25,Europe,Russian Federation,58.8,7.7,31.0,0.0,7.9,-37.9,-34.0,-30.2,0.3,9.27,166,10,8.640760168,0.000113574
0,95.75,79.25,Europe,Russian Federation,58.8,7.7,31.0,0.0,7.9,-38.3,-34.4,-30.6,0.3,9.3,175,10,8.360422986,0.000188736
0,96.25,79.25,Europe,Russian Federation,58.8,7.6,31.0,0.0,8.8,-37.7,-33.9,-30.1,0.3,10.37,170,10,8.783052635,0.000180055
0,96.75,79.25,Europe,Russian Federation,57.5,7.4,31.0,0.0,8.8,-37.2,-33.5,-29.8,0.3,10.4,168,10,8.13125773,0.000140177
0,97.25,79.25,Europe,Russian Federation,57.5,7.4,31.0,0.0,8.8,-36.9,-33.2,-29.5,0.4,10.43,152,9,5.541930506,0.000128226
0,97.75,79.25,Europe,Russian Federation,57.5,7.5,31.0,0.0,8.9,-37.8,-34.0,-30.3,0.3,10.46,157,9,12.46393252,0.000899895
0,98.25,79.25,Europe,Russian Federation,56.3,7.6,31.0,0.0,8.0,-38.5,-34.7,-30.9,0.3,9.43,157,9,8.116470113,4.91e-05
0,98.75,79.25,Europe,Russian Federation,56.3,7.7,31.0,0.0,8.1,-39.4,-35.5,-31.7,0.4,9.45,177,10,8.999985135,0.000146064
0,101.75,79.25,Europe,Russian Federation,55.0,7.3,31.0,0.0,10.0,-38.3,-34.6,-31.0,0.5,11.6,153,9,8.21563204,0.000273578
0,102.25,79.25,Europe,Russian Federation,55.0,7.3,31.0,0.0,11.0,-38.4,-34.7,-31.1,0.5,12.66,151,10,6.528967838,0.000212141
0,102.75,79.25,Europe,Russian Federation,56.3,7.2,31.0,0.0,11.9,-38.3,-34.7,-31.1,0.5,13.72,148,3,5.944086962,0.00017547
0,100.75,78.75,Europe,Russian Federation,55.0,7.4,31.0,0.0,10.0,-37.6,-33.9,-30.2,0.5,11.64,176,10,0.0,8.58e-05
0,101.25,78.75,Europe,Russian Federation,55.0,7.6,31.0,0.0,10.0,-38.7,-34.9,-31.1,0.4,11.65,157,9,8.512592386,8.86e-05
0,101.75,78.75,Europe,Russian Federation,55.0,7.6,31.0,0.0,10.9,-39.4,-35.6,-31.8,0.4,12.71,165,10,9.183858769,0.000164071
0,102.25,78.75,Europe,Russian Federation,55.0,7.7,31.0,0.0,11.0,-40.0,-36.1,-32.3,0.4,12.72,167,10,8.510599138,9.25e-05
0,102.75,78.75,Europe,Russian Federation,55.0,7.6,31.0,0.0,11.0,-39.9,-36.1,-32.3,0.4,12.72,173,9,8.157456126,6.02e-05
0,103.25,78.75,Europe,Russian Federation,55.0,7.6,31.0,0.0,11.1,-40.1,-36.3,-32.5,0.4,12.72,178,9,8.506754216,5.79e-05
0,103.75,78.75,Europe,Russian Federation,55.0,7.4,31.0,0.0,12.0,-39.3,-35.6,-31.9,0.5,13.78,186,10,8.430701574,0.00024136
0,104.25,78.75,Europe,Russian Federation,55.0,7.5,31.0,0.0,12.1,-40.4,-36.6,-32.9,0.4,13.78,177,10,8.685509149,0.000121611
0,104.75,78.75,Europe,Russian Federation,55.0,7.3,31.0,0.0,12.1,-39.8,-36.1,-32.5,0.5,13.78,185,10,8.619111933,0.000103989
0,99.75,78.25,Europe,Russian Federation,56.3,7.4,31.0,0.0,10.0,-36.3,-32.6,-28.9,0.4,11.63,147,10,10.0088965,0.001144196
0,100.25,78.25,Europe,Russian Federation,56.3,7.4,31.0,0.0,10.9,-36.6,-32.9,-29.2,0.3,12.71,151,3,5.314028238,0.000342697
0,100.75,78.25,Europe,Russian Federation,55.0,7.4,31.0,0.0,11.0,-37.0,-33.3,-29.6,0.5,12.72,166,10,8.372228185,7.99e-05
0,101.25,78.25,Europe,Russian Federation,55.0,7.4,31.0,0.0,11.0,-37.4,-33.7,-30.0,0.5,12.73,145,9,7.937946981,0.000782994
0,101.75,78.25,Europe,Russian Federation,55.0,7.5,31.0,0.0,12.0,-37.7,-33.9,-30.2,0.5,13.79,147,9,7.30612967,0.00016351
0,102.25,78.25,Europe,Russian Federation,55.0,7.5,31.0,0.0,11.1,-38.0,-34.2,-30.5,0.5,12.73,144,9,5.434244508,0.000611931
0,102.75,78.25,Europe,Russian Federation,55.0,7.4,31.0,0.0,12.1,-38.3,-34.6,-30.9,0.5,13.8,144,9,6.003795175,0.000522546
0,106.25,78.25,Europe,Russian Federation,63.8,7.2,31.0,0.1,6.7,-29.4,-25.8,-22.2,0.6,7.43,147,9,6.723814795,0.001783632
0,89.25,77.25,Europe,Russian Federation,69.1,7.4,31.0,0.2,12.2,-27.7,-24.0,-20.3,0.6,14.74,146,9,0.0,0.0
0,101.75,77.25,Europe,Russian Federation,55.0,7.0,31.0,0.0,13.2,-35.6,-32.1,-28.6,0.4,14.76,146,11,5.011716318,0.000313286
0,102.25,77.25,Europe,Russian Federation,55.0,7.1,31.0,0.0,13.3,-35.9,-32.3,-28.8,0.4,14.79,147,9,5.103957501,0.000878764
0,102.75,77.25,Europe,Russian Federation,55.0,7.0,31.0,0.0,13.4,-36.2,-32.7,-29.2,0.4,14.82,153,3,5.070329714,0.000234818
0,103.25,77.25,Europe,Russian Federation,55.0,7.1,31.0,0.0,13.5,-36.7,-33.1,-29.6,0.4,14.84,159,9,5.345017562,0.000331251
0,103.75,77.25,Europe,Russian Federation,55.0,7.1,31.0,0.0,14.6,-36.8,-33.2,-29.7,0.4,15.92,157,9,5.166297677,0.000326193
0,104.25,77.25,Europe,Russian Federation,55.0,7.0,31.0,0.0,14.7,-37.0,-33.5,-30.0,0.4,15.92,151,9,5.424355924,0.000298265
0,104.75,77.25,Europe,Russian Federation,55.0,7.0,31.0,0.0,14.7,-37.1,-33.6,-30.1,0.5,15.92,146,9,5.601563006,0.000509419
0,105.25,77.25,Europe,Russian Federation,56.3,7.0,31.0,0.0,13.8,-37.2,-33.7,-30.2,0.5,14.86,145,9,5.73002679,0.000927597
0,66.25,76.75,Europe,Russian Federation,80.1,7.1,31.0,0.0,13.6,-29.2,-25.6,-22.1,0.8,13.84,174,11,0.212591425,0.000209244
0,66.75,76.75,Europe,Russian Federation,78.9,7.3,31.0,0.0,11.6,-30.0,-26.3,-22.7,0.7,11.84,165,10,0.106616791,0.000337779
0,67.25,76.75,Europe,Russian Federation,78.9,7.1,31.0,0.0,11.6,-29.8,-26.2,-22.7,0.8,11.81,179,10,0.095083385,0.000486815
0,67.75,76.75,Europe,Russian Federation,79.0,7.1,31.0,0.0,11.5,-29.9,-26.3,-22.8,0.8,11.79,176,10,0.096259803,0.000496577
0,68.25,76.75,Europe,Russian Federation,79.0,6.9,31.0,0.0,11.4,-29.1,-25.6,-22.2,0.9,11.76,162,9,0.079498476,0.000230892
0,68.75,76.75,Europe,Russian Federation,79.0,6.8,31.0,0.0,11.4,-28.4,-25.0,-21.6,0.8,11.74,154,9,0.110213709,0.001264487
0,101.25,76.75,Europe,Russian Federation,54.8,7.0,31.0,0.0,12.2,-35.0,-31.5,-28.0,0.4,13.57,146,9,0.0,0.0
0,101.75,76.75,Europe,Russian Federation,53.6,6.9,31.0,0.0,13.3,-35.2,-31.7,-28.3,0.4,14.67,147,3,5.100799821,0.000516427
0,102.25,76.75,Europe,Russian Federation,53.6,6.9,31.0,0.0,13.4,-35.4,-31.9,-28.5,0.4,14.72,153,3,4.889929544,0.000294316
0,102.75,76.75,Europe,Russian Federation,53.6,6.9,31.0,0.0,13.6,-35.8,-32.3,-28.9,0.4,14.76,151,9,5.902427981,0.000242981
0,103.25,76.75,Europe,Russian Federation,53.6,7.0,31.0,0.0,13.7,-36.3,-32.8,-29.3,0.4,14.79,156,9,7.666341491,0.000376011
0,103.75,76.75,Europe,Russian Federation,53.6,7.0,31.0,0.0,13.8,-36.5,-33.0,-29.5,0.4,14.82,159,9,5.39833291,0.000226063
0,104.25,76.75,Europe,Russian Federation,54.9,6.8,31.0,0.0,13.8,-36.4,-33.0,-29.6,0.4,14.84,154,9,5.336902455,0.000630363
0,104.75,76.75,Europe,Russian Federation,54.9,6.9,31.0,0.0,12.9,-36.8,-33.3,-29.9,0.5,13.78,158,3,5.133700172,0.000588182
0,105.25,76.75,Europe,Russian Federation,54.9,6.8,31.0,0.0,12.9,-37.1,-33.7,-30.3,0.5,13.78,161,9,5.561069679,0.000247189
0,105.75,76.75,Europe,Russian Federation,56.2,6.9,31.0,0.0,12.9,-37.7,-34.2,-30.8,0.5,13.78,157,9,5.968771754,0.000235264
0,106.25,76.75,Europe,Russian Federation,56.2,6.7,31.0,0.0,11.9,-37.6,-34.2,-30.9,0.5,12.72,155,9,5.482988796,0.000250294
0,106.75,76.75,Europe,Russian Federation,57.4,6.8,31.0,0.0,11.9,-37.6,-34.2,-30.8,0.5,12.71,146,3,0.0,0.0
0,149.25,76.75,Europe,Russian Federation,71.3,7.1,31.0,0.2,1.3,-33.7,-30.1,-26.6,0.1,1.14,149,9,4.26262862,0.00241722
0,61.25,76.25,Europe,Russian Federation,77.5,8.0,31.0,0.0,19.6,-28.5,-24.5,-20.5,1.0,17.63,154,9,0.431131626,0.003592192
0,61.75,76.25,Europe,Russian Federation,77.5,8.0,31.0,0.0,18.4,-29.0,-25.0,-21.0,0.9,17.64,155,9,0.0,0.0
0,63.25,76.25,Europe,Russian Federation,78.8,7.7,31.0,0.0,14.9,-29.5,-25.6,-21.8,0.9,15.47,153,9,0.12481899,0.00029438
0,63.75,76.25,Europe,Russian Federation,78.8,7.6,31.0,0.0,13.8,-30.0,-26.2,-22.4,0.9,14.39,177,10,0.108365677,0.000325255
0,64.25,76.25,Europe,Russian Federation,78.8,7.6,31.0,0.0,12.6,-30.2,-26.4,-22.6,0.8,13.33,176,10,0.098969277,0.000191693
0,64.75,76.25,Europe,Russian Federation,78.9,7.6,31.0,0.0,11.6,-30.7,-26.9,-23.1,0.7,12.29,182,10,0.09324038,0.000255941
0,65.25,76.25,Europe,Russian Federation,78.9,7.5,31.0,0.0,11.4,-30.4,-26.6,-22.9,0.8,12.2,165,10,0.093899012,0.000263413
0,65.75,76.25,Europe,Russian Federation,78.9,7.4,31.0,0.0,10.3,-30.2,-26.5,-22.8,0.8,11.18,167,10,0.10086446,0.000415537
0,66.25,76.25,Europe,Russian Federation,80.2,7.3,31.0,0.0,10.2,-30.2,-26.5,-22.9,0.8,11.11,164,9,0.087958054,0.000254802
0,66.75,76.25,Europe,Russian Federation,80.2,7.1,31.0,0.0,10.1,-29.5,-25.9,-22.4,0.9,11.06,151,9,0.306304842,0.002446814
0,67.25,76.25,Europe,Russian Federation,80.2,7.1,31.0,0.0,10.9,-29.2,-25.6,-22.1,0.9,11.94,150,9,0.13828789,0.002704558
0,67.75,76.25,Europe,Russian Federation,80.3,6.9,31.0,0.0,10.8,-28.7,-25.2,-21.8,0.9,11.9,146,8,0.283178025,0.002934437
0,95.75,76.25,Europe,Russian Federation,59.9,7.3,31.0,0.0,12.0,-33.9,-30.2,-26.6,0.6,14.04,156,3,0.0,0.0
0,96.25,76.25,Europe,Russian Federation,59.8,7.1,31.0,0.0,12.2,-33.5,-29.9,-26.4,0.6,14.06,151,3,0.0,0.0
0,96.75,76.25,Europe,Russian Federation,66.1,7.2,31.0,0.1,11.5,-28.6,-25.0,-21.4,0.6,13.09,148,8,0.0,0.0
0,99.75,76.25,Europe,Russian Federation,54.6,6.9,31.0,0.0,11.9,-34.1,-30.6,-27.2,0.5,13.32,144,3,0.0,0.0
0,100.25,76.25,Europe,Russian Federation,54.5,6.8,31.0,0.0,12.0,-34.2,-30.8,-27.4,0.4,13.37,150,3,0.0,0.0
0,100.75,76.25,Europe,Russian Federation,54.5,6.8,31.0,0.0,12.1,-34.3,-30.9,-27.5,0.4,13.42,146,3,5.196897806,0.001389937
0,101.25,76.25,Europe,Russian Federation,53.3,6.8,31.0,0.0,12.2,-34.5,-31.1,-27.7,0.4,13.47,147,3,5.282583061,0.000916104
0,101.75,76.25,Europe,Russian Federation,53.3,6.7,31.0,0.0,12.4,-34.7,-31.3,-28.0,0.4,13.52,150,3,5.295352734,0.000625921
0,102.25,76.25,Europe,Russian Federation,53.3,6.7,31.0,0.0,13.4,-34.8,-31.4,-28.1,0.5,14.61,145,3,5.526855494,0.001340312
0,102.75,76.25,Europe,Russian Federation,53.3,6.7,31.0,0.0,13.6,-35.2,-31.8,-28.5,0.5,14.66,147,3,5.261727337,0.000654477
0,103.25,76.25,Europe,Russian Federation,53.3,6.6,31.0,0.0,13.7,-35.3,-32.0,-28.7,0.5,14.71,151,3,5.117924698,0.000760268
0,103.75,76.25,Europe,Russian Federation,53.3,6.7,31.0,0.0,13.8,-35.8,-32.4,-29.1,0.5,14.74,148,3,5.219485856,0.000711359
0,104.25,76.25,Europe,Russian Federation,54.5,6.7,31.0,0.0,12.8,-36.1,-32.7,-29.4,0.5,13.72,156,3,4.929036814,0.000410837
0,104.75,76.25,Europe,Russian Federation,54.6,6.7,31.0,0.0,12.9,-36.8,-33.4,-30.1,0.5,13.73,168,9,4.879761544,0.000184584
0,105.25,76.25,Europe,Russian Federation,54.6,6.9,31.0,0.0,11.9,-37.7,-34.2,-30.8,0.4,12.67,167,9,4.981960957,8.22e-05
0,105.75,76.25,Europe,Russian Federation,54.6,6.8,31.0,0.0,11.9,-37.7,-34.3,-30.9,0.4,12.67,162,3,5.869913295,0.000133536
0,106.25,76.25,Europe,Russian Federation,55.9,6.8,31.0,0.0,11.9,-37.6,-34.2,-30.8,0.5,12.66,159,3,5.272767786,0.00024166
0,106.75,76.25,Europe,Russian Federation,55.9,6.7,31.0,0.0,11.9,-37.6,-34.2,-30.9,0.5,12.66,162,9,5.984651995,0.000319355
0,107.25,76.25,Europe,Russian Federation,57.2,6.7,31.0,0.0,10.9,-38.4,-35.0,-31.7,0.4,11.59,155,9,5.942778665,0.000352136
0,107.75,76.25,Europe,Russian Federation,57.2,6.8,31.0,0.0,10.9,-38.9,-35.5,-32.1,0.4,11.59,161,9,5.499326861,0.000278625
0,108.25,76.25,Europe,Russian Federation,58.5,6.7,31.0,0.0,9.9,-39.3,-35.9,-32.6,0.4,10.52,161,3,6.041518668,0.000210846
0,108.75,76.25,Europe,Russian Federation,58.6,6.7,31.0,0.0,9.9,-39.3,-35.9,-32.6,0.4,10.51,173,9,6.101186651,0.000163944
0,109.25,76.25,Europe,Russian Federation,58.6,6.7,31.0,0.0,8.9,-40.2,-36.8,-33.5,0.2,9.45,180,9,5.417088027,0.000164799
0,109.75,76.25,Europe,Russian Federation,59.8,6.7,31.0,0.0,8.9,-40.2,-36.8,-33.5,0.2,9.43,164,3,5.533094922,0.000231937
0,110.25,76.25,Europe,Russian Federation,61.1,6.5,31.0,0.0,10.9,-39.6,-36.3,-33.1,0.2,11.51,169,9,5.927741712,0.000316866
0,110.75,76.25,Europe,Russian Federation,61.2,6.4,31.0,0.0,10.9,-39.5,-36.3,-33.1,0.2,11.49,165,9,5.786762932,0.000154388
0,111.25,76.25,Europe,Russian Federation,61.2,6.4,31.0,0.0,9.9,-39.8,-36.6,-33.4,0.2,10.43,151,3,6.228125154,0.000758819
0,111.75,76.25,Europe,Russian Federation,62.4,6.3,31.0,0.0,9.9,-39.6,-36.4,-33.3,0.2,10.4,145,3,5.821208517,0.001661384
0,112.25,76.25,Europe,Russian Federation,62.5,6.3,31.0,0.0,9.9,-39.8,-36.6,-33.5,0.2,10.38,145,3,5.970780269,0.002926301
0,113.25,76.25,Europe,Russian Federation,63.8,6.3,31.0,0.0,9.0,-40.2,-37.0,-33.9,0.2,9.29,146,3,0.0,0.0
0,58.75,75.75,Europe,Russian Federation,75.0,8.6,31.0,0.0,23.7,-29.5,-25.2,-20.9,1.0,18.51,162,11,0.298271604,0.000992029
0,59.25,75.75,Europe,Russian Federation,75.0,8.7,31.0,0.0,22.7,-30.8,-26.4,-22.1,0.9,18.39,184,10,0.492549752,0.000582505
0,59.75,75.75,Europe,Russian Federation,75.0,8.7,31.0,0.0,21.4,-31.1,-26.7,-22.4,0.9,18.27,174,10,0.13178011,0.000850873
0,60.25,75.75,Europe,Russian Federation,76.3,8.6,31.0,0.0,20.1,-31.1,-26.8,-22.5,0.8,18.02,186,10,0.116092329,0.000541077
0,60.75,75.75,Europe,Russian Federation,76.3,8.6,31.0,0.0,18.8,-32.0,-27.7,-23.4,0.6,17.85,185,10,0.137235081,0.000855345
0,61.25,75.75,Europe,Russian Federation,76.3,8.5,31.0,0.0,17.5,-31.9,-27.6,-23.4,0.6,17.49,171,10,0.113968662,0.000919236
0,61.75,75.75,Europe,Russian Federation,76.3,8.4,31.0,0.0,17.1,-31.5,-27.3,-23.1,0.7,17.11,171,10,0.156555751,0.000853388
0,62.25,75.75,Europe,Russian Federation,77.5,8.1,31.0,0.0,14.9,-31.0,-26.9,-22.9,0.8,15.97,164,10,0.384333922,0.006431963
0,62.75,75.75,Europe,Russian Federation,77.5,8.0,31.0,0.0,14.5,-30.7,-26.7,-22.7,0.8,15.77,161,10,0.377723073,0.000597281
0,63.25,75.75,Europe,Russian Federation,78.8,7.7,31.0,0.0,13.3,-29.7,-25.8,-22.0,0.9,14.66,148,9,0.097588384,0.002541603
0,63.75,75.75,Europe,Russian Federation,78.9,7.5,31.0,0.0,13.0,-29.2,-25.4,-21.7,0.9,14.5,141,9,0.15204242,0.000241846
